89 1 11 1981 -4 -4 1 6 6 4 37 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 5 10 0 15 0 18 18000 20
90 1 11 1981 -3 -3 1 12 16 2 37 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 33000 -4 -4 -4 25000 -4 -4 -4 0 2500 5 10 9000 15 41000 18 40000 20
91 2 9 1982 -3 -3 1 12 16 2 37 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 3000 6 11 24400 16 11000 18 -4 -4
92 1 4 1983 37600 3000 1 12 10 4 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7 12 0 16 0 19 -4 -4
93 1 9 1983 29000 -3 1 12 8 2 37 2 -5 -5 -4 -4 -4 -4 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 22000 -4 -4 -4 18000 -4 -4 -4 -4 -4 -4 -4 400 31890 8 12 42000 17 47000 19 -4 -4
94 2 9 1980 17500 -3 1 -4 10 1 37 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 200 -3 4 9 5250 14 0 17 0 20
95 1 7 1982 34738 1750 1 8 8 2 37 1 -5 -5 -4 -4 -5 -5 -4 -4 -5 -5 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 8 11 -4 -4 -4 -4 -4 -4
96 1 7 1982 75500 17500 1 14 12 4 37 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 12 -4 -4 -4 -4 -4 -4
97 1 6 1980 41100 12000 1 12 12 2 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 4 9 0 14 0 17 -4 -4
98 1 1 1980 -4 -4 1 -3 -3 4 37 2 -4 -4 -5 -5 -4 -4 -5 -5 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 0 4 9 0 14 -4 -4 -4 -4
99 1 6 1982 -3 3750 1 10 8 2 37 1 -4 -4 -4 -4 -5 -5 -5 -5 -4 -4 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 6 -4 -4 -4 -4 -4 -4 -4
